EasyNumber;CompagnyName;CompagnyName2;Pays
00000164165031;LA FIUMICINESE - SOCIETA' COOPERATIVA GIOVANILE DI PRODUZIONE E L AVORO;LA+FIUMICINESE+-+SOCIETA'+COOPERATIVA+GIOVANILE+DI+PRODUZIONE+E+L+AVORO;ITA
00000451280235;JUAN JOSE MASCARIANO ZUBIZARRETA;JUAN+JOSE+MASCARIANO+ZUBIZARRETA;ESP
00003372997781;CLINICA SANTA MARIA LA BLANCA SL;CLINICA+SANTA+MARIA+LA+BLANCA+SL;ESP
00003688914257;LALTRAMODA S.A.S. DI CANTIANI ILARIA E C.;LALTRAMODA+S.A.S.+DI+CANTIANI+ILARIA+E+C.;ITA
00000206929747;GIANOLA GIULIO S.N.C. DI GIANOLA LEONARDO E C.;GIANOLA+GIULIO+S.N.C.+DI+GIANOLA+LEONARDO+E+C.;ITA
00000344350385;CASAMICA INTERNATIONAL TEL0061 393546084;CASAMICA+INTERNATIONAL+TEL0061+393546084;AUS
00000494118847;PIONEER RIDGE ENTERPRISES INC PIONEER RIDGE HYDROSEEDING;PIONEER+RIDGE+ENTERPRISES+INC+PIONEER+RIDGE+HYDROSEEDING;USA
00002140151844;LA MEZZANINE-SERVICES DE RESTAURATION;LA+MEZZANINE-SERVICES+DE+RESTAURATION;BEL
00005121793435;CUSTOM BUILT TECHNOLOGY LIMITED;CUSTOM+BUILT+TECHNOLOGY+LIMITED;GBR
00000444056215;ARABIAN OFFICE FOR TRADE AND DEVELOP;ARABIAN+OFFICE+FOR+TRADE+AND+DEVELOP;EGY
00000448345945;GREGORIO RODRIGUEZ CORROCHANO SL;GREGORIO+RODRIGUEZ+CORROCHANO+SL;ESP
00000376230355;PAPER CONVERTING INDUSTRIES SDN BHD;PAPER+CONVERTING+INDUSTRIES+SDN+BHD;MYS
00000591178649;ESTRUCTURAS Y CALDERERIA ESANPI SOCIEDAD LIMITADA;ESTRUCTURAS+Y+CALDERERIA+ESANPI+SOCIEDAD+LIMITADA;ESP
00002057476539;DEKINDT ALEXANDRE MATHIEU PIERRE HUISSIERS DE JUSTICE ASSOCIES;DEKINDT+ALEXANDRE+MATHIEU+PIERRE+HUISSIERS+DE+JUSTICE+ASSOCIES;FRA
00000496840084;ETS PUBLIC DEPARTEMENTAL CHARGE DE L ACCUEIL DE L ENFANCE ET DE;ETS+PUBLIC+DEPARTEMENTAL+CHARGE+DE+L+ACCUEIL+DE+L+ENFANCE+ET+DE;FRA
00001381396750;ECOLE DE MUSIQUE DU PAYS CRECOIS;ECOLE+DE+MUSIQUE+DU+PAYS+CRECOIS;FRA
00002330612741;BAY AREA SPECIALTY FLOORING LLC;BAY+AREA+SPECIALTY+FLOORING+LLC;USA
00000444052528;Rashideen Egypt For Trade Co. (L.L.C);Rashideen+Egypt+For+Trade+Co.+(L.L.C);EGY
00000291055452;KUSATSU ELECTRIC (THAILAND) COMPANY LIMITED;KUSATSU+ELECTRIC+(THAILAND)+COMPANY+LIMITED;THA
00000462805349;PRODUCTOS PESQUEROS GALLEGOS SL;PRODUCTOS+PESQUEROS+GALLEGOS+SL;ESP
00000362409853;ICAL INDUSTRIA DE CALCINACAO LTDA EM RECUPERACAO JUDICIAL;ICAL+INDUSTRIA+DE+CALCINACAO+LTDA+EM+RECUPERACAO+JUDICIAL;BRA
00001104317773;SAHAR BREAD INDUSTRIAL GROUP tel:00982122674565/FAX 00 982122205092;SAHAR+BREAD+INDUSTRIAL+GROUP+tel:00982122674565/FAX+00+982122205092;IRN
00000392953878;VICENTE ARESTI ASTICA T.AS: VINA MICAELA;VICENTE+ARESTI+ASTICA+T.AS:+VINA+MICAELA;CHL
00000430510843;NICOS PROCOPIOU (SERVICES) LIMITED;NICOS+PROCOPIOU+(SERVICES)+LIMITED;CYP
00000064449957;SARL PAYTAU SOCIETE EN LIQUIDATION;SARL+PAYTAU+SOCIETE+EN+LIQUIDATION;FRA
00003247181815;ISSAP MULTIMEDIA ET SERVICES SARL;ISSAP+MULTIMEDIA+ET+SERVICES+SARL;CMR
00000473104835;ECOLE BILINGUE (INC) EAST BAY FRENCH AMERICAN SCHOOL;ECOLE+BILINGUE+(INC)+EAST+BAY+FRENCH+AMERICAN+SCHOOL;USA
00001108398038;GESTIONS ETUDES PARTICIPATIONS MOBILIERES ET IMMOBILIERES;GESTIONS+ETUDES+PARTICIPATIONS+MOBILIERES+ET+IMMOBILIERES;FRA
00000130789251;REPRESENTATION INDUSTRIELLE DISTRIBUTION EMBALLAGE CONDITIONNEME NT;REPRESENTATION+INDUSTRIELLE+DISTRIBUTION+EMBALLAGE+CONDITIONNEME+NT;FRA
00000362417379;NORTHERN TELECOM DO BRASIL INDUSTRIA E COMERCIO LTDA;NORTHERN+TELECOM+DO+BRASIL+INDUSTRIA+E+COMERCIO+LTDA;BRA
00000509762464;MAISON DES JEUNES ET DE LA CULTURE HDL;MAISON+DES+JEUNES+ET+DE+LA+CULTURE+HDL;FRA
00000494135617;GB DESIGN CONSULTANTS LLC GB DESIGN;GB+DESIGN+CONSULTANTS+LLC+GB+DESIGN;USA
00000482056657;HARBOUR VIEW DEVELOPMENTS LIMITED;HARBOUR+VIEW+DEVELOPMENTS+LIMITED;GBR
00000144165364;GENER ANTIPOLLU RECHERCHE APPLI PROCEDES;GENER+ANTIPOLLU+RECHERCHE+APPLI+PROCEDES;FRA
00000100671735;ACHAT RENOVATION VENTE DE MAISONS;ACHAT+RENOVATION+VENTE+DE+MAISONS;FRA
00000089055347;STE DE REALISATIONS IND. MEONI FRERES;STE+DE+REALISATIONS+IND.+MEONI+FRERES;FRA
00005705350552;OUAKAM DAKAR EQUIPEMENT DE LABORATOIRE TECHNOLOGIE;OUAKAM+DAKAR+EQUIPEMENT+DE+LABORATOIRE+TECHNOLOGIE;SEN
00000428082414;EUROPA abris de piscines - Habitech SA;EUROPA+abris+de+piscines+-+Habitech+SA;CHE
00000490028935;MCLAREN ENTERPRISES LTD T-AS: RODNEY WAYNE PAKURANGA;MCLAREN+ENTERPRISES+LTD+T-AS:+RODNEY+WAYNE+PAKURANGA;NZL
00001268699140;TOOS CIRCULAR SAW BLADE CO. MASHAD;TOOS+CIRCULAR+SAW+BLADE+CO.+MASHAD;IRN
00000148873571;HANDELSONDERNEMING POMPEJI C.V.;HANDELSONDERNEMING+POMPEJI+C.V.;NLD
00000444054750;Sika for Manufacturing Building Materials;Sika+for+Manufacturing+Building+Materials;EGY
00000448342258;METROLOGIA SARIKI SOCIEDAD ANONIMA;METROLOGIA+SARIKI+SOCIEDAD+ANONIMA;ESP
00000448342056;FRUTAS Y HORTALIZAS MAS SERRANO SL;FRUTAS+Y+HORTALIZAS+MAS+SERRANO+SL;ESP
00000448341955;REPROCESADO DE CAUCHO Y TERMOPLASTICO SL;REPROCESADO+DE+CAUCHO+Y+TERMOPLASTICO+SL;ESP
00000500771143;FEDER OEUVRES COMPL ECOLE PUBL YONNE;FEDER+OEUVRES+COMPL+ECOLE+PUBL+YONNE;FRA
00001773512718;GEO-MICROBIAL TECHNOLOGIE INTERNATIONAL;GEO-MICROBIAL+TECHNOLOGIE+INTERNATIONAL;FRA
00001066927543;YAZD FIBERGLASS COOP TEL: 982122065537 FAX: 982122074134;YAZD+FIBERGLASS+COOP+TEL:+982122065537+FAX:+982122074134;IRN
00000481863152;WIN PLANET S.R.L. IN LIQUIDAZIONE;WIN+PLANET+S.R.L.+IN+LIQUIDAZIONE;ITA
00000481862950;PRODUZIONE E MODA S.R.L. IN LIQUIDAZIONE;PRODUZIONE+E+MODA+S.R.L.+IN+LIQUIDAZIONE;ITA
00000327289250;RADWA FOODS PRODUCTION COMPANY LTD;RADWA+FOODS+PRODUCTION+COMPANY+LTD;SAU
00001066650041;FAJRE GONBAD MILK INDUSTRIES CO TEL 00 98 21 8871 3952;FAJRE+GONBAD+MILK+INDUSTRIES+CO+TEL+00+98+21+8871+3952;IRN
00000132720358;XXX VAN GEEL AUSTRIA GMBH XXX DISSOLVED SEE 145-225077;XXX+VAN+GEEL+AUSTRIA+GMBH+XXX+DISSOLVED+SEE+145-225077;AUT
00004250414275;TRIBE CONSULT V/JESPER AAKJAER PLASS;TRIBE+CONSULT+V/JESPER+AAKJAER+PLASS;DNK
00000376211969;KLUANG TIN AND CAN FACTORY SDN BHD;KLUANG+TIN+AND+CAN+FACTORY+SDN+BHD;MYS
00000166093511;AKTIVA IMMOBILIEN- UND HANDELSGESELLSCHAFT MBH;AKTIVA+IMMOBILIEN-+UND+HANDELSGESELLSCHAFT+MBH;AUT
00000467507748;IGNACIO JAVIER AIZBITARTE MENDIZABAL;IGNACIO+JAVIER+AIZBITARTE+MENDIZABAL;ESP
00000509756958;LYCEE PROFESSIONNEL FULGENCE BIENVENUE;LYCEE+PROFESSIONNEL+FULGENCE+BIENVENUE;FRA
00000540375486;KITWOOD VIOMICHANIA EPIPLON S.A.;KITWOOD+VIOMICHANIA+EPIPLON+S.A.;GRC
00000291046310;Cypress Semiconductor (Thailand) Limited;Cypress+Semiconductor+(Thailand)+Limited;THA
00000402905248;SANDRA CRISTINA OLIVEIRA RODRIGUES;SANDRA+CRISTINA+OLIVEIRA+RODRIGUES;PRT
00000362411874;MICROCENTER TELEINFORMATICA COM E REPRESENTACAO LTDA;MICROCENTER+TELEINFORMATICA+COM+E+REPRESENTACAO+LTDA;BRA
00000402903581;TERESA MARIA PEREIRA NUNES DA VEIGA;TERESA+MARIA+PEREIRA+NUNES+DA+VEIGA;PRT
00000392949079;IMPORTADORA SANHUEZA Y CIA. LTDA.;IMPORTADORA+SANHUEZA+Y+CIA.+LTDA.;CHL
00000276736869;CENTURA SOFTWARE CORP CENTURA SOLU TION;CENTURA+SOFTWARE+CORP+CENTURA+SOLU+TION;USA
00000481863859;AMENDOLA S.R.L. TRASPORTI E LOGISTICA;AMENDOLA+S.R.L.+TRASPORTI+E+LOGISTICA;ITA
00000561005723;EXCLUSIVE HOME INTERIORS LIMITED;EXCLUSIVE+HOME+INTERIORS+LIMITED;GBR
00005352242453;LAUGIER LAUGIER-MALYNOVYTCH SEVERINE;LAUGIER+LAUGIER-MALYNOVYTCH+SEVERINE;FRA
00001825841340;GROUPEMENT AGRICOLE D EXPLOITATION EN COMMUN DE KERGUEVELLEC;GROUPEMENT+AGRICOLE+D+EXPLOITATION+EN+COMMUN+DE+KERGUEVELLEC;FRA
00001682511261;RIEG-ROSSERO-SAINT MARCELLIN EN FOREZ;RIEG-ROSSERO-SAINT+MARCELLIN+EN+FOREZ;FRA
00001682560660;SARL LE PAIN GOURMAND - BARRACHINA - BRIOLAY;SARL+LE+PAIN+GOURMAND+-+BARRACHINA+-+BRIOLAY;FRA
00000376210353;UMICORE MARKETING SERVICES MALAYSIA SDN. BHD.;UMICORE+MARKETING+SERVICES+MALAYSIA+SDN.+BHD.;MYS
00000489992012;MONABI HOLDINGS LTD ZAKS OF RICCARTON;MONABI+HOLDINGS+LTD+ZAKS+OF+RICCARTON;NZL
00000494999542;TOMIXI - INFORMÁTICA E SERVIÇOS LDA;TOMIXI+-+INFORMÁTICA+E+SERVIÇOS+LDA;PRT
00004250065856;Ginie E/GGE Fuge v/Ginie Eriksen;Ginie+E/GGE+Fuge+v/Ginie+Eriksen;DNK
00000424314049;BRIDGEWATER PAPER COMPANY LIMITED;BRIDGEWATER+PAPER+COMPANY+LIMITED;GBR
00000560942382;THE NATURAL CANDLE COMPANY LIMITED;THE+NATURAL+CANDLE+COMPANY+LIMITED;GBR
00000560945463;C.R.V. CONTROLS LIMITED LIABILITY PARTNERSHIP;C.R.V.+CONTROLS+LIMITED+LIABILITY+PARTNERSHIP;GBR
00000206936465;ELILU' BY DADUSC S.R.L. IN LIQUIDAZIONE;ELILU'+BY+DADUSC+S.R.L.+IN+LIQUIDAZIONE;ITA
00000206937273;GROUP TIME S.R.L. - CUCINE COMPONIBILI;GROUP+TIME+S.R.L.+-+CUCINE+COMPONIBILI;ITA
00000148871450;BOETERS GLASTUINBOUWPROJECTEN B.V.;BOETERS+GLASTUINBOUWPROJECTEN+B.V.;NLD
00001847664879;SOCIETE HOTELIERE DU MOULIN DE CAMANDOULE;SOCIETE+HOTELIERE+DU+MOULIN+DE+CAMANDOULE;FRA
00001472370326;LEMONNIER GROULEAUD ANNIK DENISE;LEMONNIER+GROULEAUD+ANNIK+DENISE;FRA
00001934612236;L.M.F. LASER SRL IN SIGLA LMF SRL;L.M.F.+LASER+SRL+IN+SIGLA+LMF+SRL;ITA
00001934607942;GRACE BOUTIQUE DI CACCARELLI GRAZIA;GRACE+BOUTIQUE+DI+CACCARELLI+GRAZIA;ITA
00000060344943;CONSOLIDATED FREIGHT MONITORING INTERNATIONAL;CONSOLIDATED+FREIGHT+MONITORING+INTERNATIONAL;FRA
00000445343164;EASECOX INTERNATIONAL (TAIWAN) LIMITED;¿¿¿¿¿¿¿¿¿¿;TWN
00000368328083;BARLOWORLD SCIENTIFIC GROUP LIMITED;BARLOWORLD+SCIENTIFIC+GROUP+LIMITED;GBR
00000229357238;JAC. VAN ZUYLEN EXPLOITATIE B.V.;JAC.+VAN+ZUYLEN+EXPLOITATIE+B.V.;NLD
00004251606316;Bygningssnedkeriet I Vonsild v/Ivan Hjort Hansen;Bygningssnedkeriet+I+Vonsild+v/Ivan+Hjort+Hansen;DNK
00001400823379;ELEKTROTECHNIEK J.F. VAN DE MORTEL B.V.;ELEKTROTECHNIEK+J.F.+VAN+DE+MORTEL+B.V.;NLD
00000344353163;PERMANENT PAINTED COATINGS PTY LTD;PERMANENT+PAINTED+COATINGS+PTY+LTD;AUS
00000313832170;AGROEXPORT PACKING DE VENEZUELA CA;AGROEXPORT+PACKING+DE+VENEZUELA+CA;VEN
00001063779444;SIMA FUTURE SYSTEMS COOPERATIVE;SIMA+FUTURE+SYSTEMS+COOPERATIVE;IRN
00000392959484;SOCIEDAD COMERCIAL G. LOOMIS LTDA.;SOCIEDAD+COMERCIAL+G.+LOOMIS+LTDA.;CHL
00001411767475;SYNDICAT DE COPROPRIETE TIRABOSCHI;SYNDICAT+DE+COPROPRIETE+TIRABOSCHI;FRA
00001076504733;GEOTECH COMPANY PHONE9802188792490-91;GEOTECH+COMPANY+PHONE9802188792490-91;IRN
00001400804185;VAN ZANDBEEK CORPORATE COMMUNICATIE B.V.;VAN+ZANDBEEK+CORPORATE+COMMUNICATIE+B.V.;NLD
00001076508723;KAMYAB MARAM TRADING CENTER TEL: 98-21-6760025;KAMYAB+MARAM+TRADING+CENTER+TEL:+98-21-6760025;IRN
00000376227273;SARAWAK INFORMATION SYSTEMS SDN. BHD.;SARAWAK+INFORMATION+SYSTEMS+SDN.+BHD.;MYS
00000467507445;IMBERT MANAGEMENT CONSULTING SOLUTIONS SL;IMBERT+MANAGEMENT+CONSULTING+SOLUTIONS+SL;ESP
00000481865576;DIEMMECI ITALIA SOCIETA' IN NOME COLLETTIVO DI GIORGI OLGA ELEONORA;DIEMMECI+ITALIA+SOCIETA'+IN+NOME+COLLETTIVO+DI+GIORGI+OLGA+ELEONORA;ITA
00000509757968;CENTRE ACTION EDUCATIVE ET SOCIALE;CENTRE+ACTION+EDUCATIVE+ET+SOCIALE;FRA
00001077292339;AZHANDEHSAZAN TEL: 98 311 234 65;AZHANDEHSAZAN+TEL:+98+311+234+65;IRN
00000467507344;GIBER IMPORTACIONES SOCIEDAD LIMITADA;GIBER+IMPORTACIONES+SOCIEDAD+LIMITADA;ESP
00000362413187;INDUSTRIA METALURGICA A PEDRO LTDA;INDUSTRIA+METALURGICA+A+PEDRO+LTDA;BRA
00000462806056;G.E. SADISA SL OBRASCON HUERTE LAIN SA UTE;G.E.+SADISA+SL+OBRASCON+HUERTE+LAIN+SA+UTE;ESP
00000462806157;DIGITAL INVESTMENTS AND STRATEGIES SA;DIGITAL+INVESTMENTS+AND+STRATEGIES+SA;ESP
00002330848219;ASSOC FOOT CARE FLIGHT AND GOLDBERG;ASSOC+FOOT+CARE+FLIGHT+AND+GOLDBERG;USA
00000392952666;SOCIEDAD AGRICOLA BAKULIC E HIJOS LTDA.;SOCIEDAD+AGRICOLA+BAKULIC+E+HIJOS+LTDA.;CHL
00000430508115;CH. AND P. MAOURIS COMPANY LIMITED;CH.+AND+P.+MAOURIS+COMPANY+LIMITED;CYP
00000445336345;GOOD LOOKING COSTUME ACCESSORIES CO LTD;GOOD+LOOKING+COSTUME+ACCESSORIES+CO+LTD;TWN
00000061579109;TAICLET DOMINIQUE MARIE-JEANNE NEE GUYEN;TAICLET+DOMINIQUE+MARIE-JEANNE+NEE+GUYEN;FRA
00000540537018;POGONIDIS KONSTANTINOS EL035192748;POGONIDIS+KONSTANTINOS+EL035192748;GRC
00000540567930;GROUP - GROUPAGE SOLE SHAREHOLDER CO. LTD;GROUP+-+GROUPAGE+SOLE+SHAREHOLDER+CO.+LTD;GRC
00000344338464;CHINOVA RESOURCES OSBORNE PTY LTD;CHINOVA+RESOURCES+OSBORNE+PTY+LTD;AUS
00000148877763;DROPSHOP VERKOOP IN ZOETWAREN EN SCHEPIJS;DROPSHOP+VERKOOP+IN+ZOETWAREN+EN+SCHEPIJS;NLD
00000368331165;M. THORNTON ENGINEERING LIMITED;M.+THORNTON+ENGINEERING+LIMITED;GBR
00000229351379;GRAFISCHE TECHNIEK EN ORGANISATIE GTO B.V.;GRAFISCHE+TECHNIEK+EN+ORGANISATIE+GTO+B.V.;NLD
00000229351278;MEDIA SHOPPING SERVICES NEDERLAND B.V.;MEDIA+SHOPPING+SERVICES+NEDERLAND+B.V.;NLD
00000390470444;PORTEBELO LDA MALHAS E CONFECCOES;PORTEBELO+LDA+MALHAS+E+CONFECCOES;PRT
00000244069547;M. V.D. HATERD ISOLATIE- EN MONTAGEBEDRIJF B.V.;M.+V.D.+HATERD+ISOLATIE-+EN+MONTAGEBEDRIJF+B.V.;NLD
00001981754873;PAC PROGRAMMATION ANALYSE CONSEIL;PAC+PROGRAMMATION+ANALYSE+CONSEIL;FRA
00000399258461;AGRICOLA E INMOBILIARIA AGUAS DE LOMBARDIA LIMITADA;AGRICOLA+E+INMOBILIARIA+AGUAS+DE+LOMBARDIA+LIMITADA;CHL
00000185011704;SOCIETA' AGRICOLA COLLE SAN LORENZO A R.L.;SOCIETA'+AGRICOLA+COLLE+SAN+LORENZO+A+R.L.;ITA
00000374785762;ELEVATOR PRINTING SERVICES LIMITED;ELEVATOR+PRINTING+SERVICES+LIMITED;GBR
00000452756546;INSTALACIONES Y PROYECTOS ELECTRICOS MAC SL;INSTALACIONES+Y+PROYECTOS+ELECTRICOS+MAC+SL;ESP
00002047697662;SARL AUTOCARS DE L'EST PARISIEN;SARL+AUTOCARS+DE+L'EST+PARISIEN;FRA
00000229681766;NIJBO STACARAVAN-INDUSTRIE B.V.;NIJBO+STACARAVAN-INDUSTRIE+B.V.;NLD
00000495501918;TUTELA AMBIENTALE SUD MILANESE - TASM S.P.A. IN FORMA ABBREVIAT A TASM S.P.A.;TUTELA+AMBIENTALE+SUD+MILANESE+-+TASM+S.P.A.+IN+FORMA+ABBREVIAT+A+TASM+S.P.A.;ITA
00001419948108;CATERPILLAR HOLDING(FRANCE)SARL;CATERPILLAR+HOLDING(FRANCE)SARL;FRA
00000179270865;PAUL VAN ZANDVOORT TIMMERWERKEN;PAUL+VAN+ZANDVOORT+TIMMERWERKEN;NLD
00001185026260;EUROPEENNE D AMENAGEMENT FONCIER;EUROPEENNE+D+AMENAGEMENT+FONCIER;FRA
00000229678331;INTERNATIONAL MASTERS PUBLISHERS NEDERLAND B.V.;INTERNATIONAL+MASTERS+PUBLISHERS+NEDERLAND+B.V.;NLD
00000206761650;CAFE KAKADU - INH.WOLFGANG LOEW;CAFE+KAKADU+-+INH.WOLFGANG+LOEW;AUT
00005263161546;MISS MAGGIE SHOESOUL SANNA IDOFF;MISS+MAGGIE+SHOESOUL+SANNA+IDOFF;SWE
00003344612260;REAL DEAL FURNITURE AND MATTRESS;REAL+DEAL+FURNITURE+AND+MATTRESS;USA
00001039461207;G.A.M. GRUPPO ALIMENTARE MERIDIONALE SRL;G.A.M.+GRUPPO+ALIMENTARE+MERIDIONALE+SRL;ITA
00000079695351;ETS COUTELIER JEAN PIERRE ET JACQUES;ETS+COUTELIER+JEAN+PIERRE+ET+JACQUES;FRA
00000473328544;HELVESTON AND ASSOCIATES INC TEAM HELVESTON;HELVESTON+AND+ASSOCIATES+INC+TEAM+HELVESTON;USA
00000329984424;WATERFORD FISH PRODUCTS LIMITED;WATERFORD+FISH+PRODUCTS+LIMITED;IRL
00001076623230;TANEJA AEROSPACE AND AVIATION LIMITED;TANEJA+AEROSPACE+AND+AVIATION+LIMITED;IND
00001956185851;ANDRIEUX MICHEL JEAN-LOUIS MARIE;ANDRIEUX+MICHEL+JEAN-LOUIS+MARIE;FRA
00002051616042;SOC COOP AGRIC BAUGY ET DEPART LIMITROPH;SOC+COOP+AGRIC+BAUGY+ET+DEPART+LIMITROPH;FRA
00000457645833;TARAZONA Y LLAVEROS MUEBLES Y DECORACION SOCIEDAD LIMITADA;TARAZONA+Y+LLAVEROS+MUEBLES+Y+DECORACION+SOCIEDAD+LIMITADA;ESP
00000516013406;DU PREEZ JJ JACNET JERSEY MELKERY;DU+PREEZ+JJ+JACNET+JERSEY+MELKERY;ZAF
00001819170761;GROUPEMENT AGRICOLE D EXPLOITATION EN COMMUN RECONNU DE CABOUSSE;GROUPEMENT+AGRICOLE+D+EXPLOITATION+EN+COMMUN+RECONNU+DE+CABOUSSE;FRA
00001107927737;DESIGN INTELLECT TECHNIQUE ART ISTIQUE;DESIGN+INTELLECT+TECHNIQUE+ART+ISTIQUE;FRA
00000243855686;BROUER DAK SERVICE (BDS) V.O.F.;BROUER+DAK+SERVICE+(BDS)+V.O.F.;NLD
00000399262452;SOC. COMERCIAL CONARIPE LIMITADA;SOC.+COMERCIAL+CONARIPE+LIMITADA;CHL
00001531206682;CUMA LES PLATEAUX DE LA SAUVETAT;CUMA+LES+PLATEAUX+DE+LA+SAUVETAT;FRA
00000329977807;COUNTRY CREST (IRELAND) LIMITED;COUNTRY+CREST+(IRELAND)+LIMITED;IRL
00000229675755;ZUID-NEDERLANDSE RAMENFABRIEK B.V.;ZUID-NEDERLANDSE+RAMENFABRIEK+B.V.;NLD
00000291452563;R.K. INTERNATIONAL FREIGHT CO. LTD.;R.K.+INTERNATIONAL+FREIGHT+CO.+LTD.;THA
00003435793028;CONSTRUCCIONES HRNOS GARMAFELS SL;CONSTRUCCIONES+HRNOS+GARMAFELS+SL;ESP
00001217359963;ALARMES COMMUNICATIONS SECURITE INCENDIE;ALARMES+COMMUNICATIONS+SECURITE+INCENDIE;FRA
00000484665458;GREAT BARR AUTO RECOVERY LIMITED;GREAT+BARR+AUTO+RECOVERY+LIMITED;GBR
00000322594428;Advanced Composite Technologies Inc;Advanced+Composite+Technologies+Inc;USA
00000270443854;Novimex Fashion Ltd. in Liquidation;Novimex+Fashion+Ltd.+in+Liquidation;CHE
00000295809471;Yun Feng Precision Metal Alloys (China) Limited;Yun+Feng+Precision+Metal+Alloys+(China)+Limited;HKG
00001819908057;AOUSTON ANNE-LAURENCE NEE MASSON;AOUSTON+ANNE-LAURENCE+NEE+MASSON;FRA
00001070182068;ANSR SOURCE INDIA PRIVATE LIMITED;ANSR+SOURCE+INDIA+PRIVATE+LIMITED;IND
00001077894066;SRINIVASA FARMS PRIVATE LIMITED;SRINIVASA+FARMS+PRIVATE+LIMITED;IND
00001170824861;PHARMACIE LE BRISHOUAL-POITRINEAU;PHARMACIE+LE+BRISHOUAL-POITRINEAU;FRA
00000307028648;GESTION ENTREPRISE DE PRODUCTION ALIMENTAIRE;GESTION+ENTREPRISE+DE+PRODUCTION+ALIMENTAIRE;BEL
00000332829360;SKINNERS REPRODUCTION FURNITURE LIMITED;SKINNERS+REPRODUCTION+FURNITURE+LIMITED;GBR
00000179263036;IHB B.V. (INTEGRATED HEALTHSERVICES BAAMBRUGGE);IHB+B.V.+(INTEGRATED+HEALTHSERVICES+BAAMBRUGGE);NLD
00000452754374;LIBERO SPAGNA SOCIEDAD LIMITADA;LIBERO+SPAGNA+SOCIEDAD+LIMITADA;ESP
00004416409242;KLUSSEN- EN ONDERHOUDSBEDRIJF BRINK;KLUSSEN-+EN+ONDERHOUDSBEDRIJF+BRINK;NLD
00000586124952;INSTALLATIEBEDRIJF P. SCHOTS B.V.;INSTALLATIEBEDRIJF+P.+SCHOTS+B.V.;NLD
00000589516914;E.A.R.L. PEPINIERES DE KERMEROUR;E.A.R.L.+PEPINIERES+DE+KERMEROUR;FRA
00003931062955;GALILEO FERRARIS 160 S.R.L. - SOCIETA' IN LQUIDAZIONE;GALILEO+FERRARIS+160+S.R.L.+-+SOCIETA'+IN+LQUIDAZIONE;ITA
00004178142609;QUASAR MATIC S.R.L. IN LIQUIDAZIONE;QUASAR+MATIC+S.R.L.+IN+LIQUIDAZIONE;ITA
00001027906037;MR ROBERT CARLTON R C BUILDING CONTRACTORS;MR+ROBERT+CARLTON+R+C+BUILDING+CONTRACTORS;GBR
00000586135963;B.V. MONUMENT FORT PRINS FREDERIK;B.V.+MONUMENT+FORT+PRINS+FREDERIK;NLD
00000295813866;Daiichi Pharmaceutical Asia Ltd;Daiichi+Pharmaceutical+Asia+Ltd;HKG
00000275642920;MARBLE ARCH WORLD BEERS LIMITED;MARBLE+ARCH+WORLD+BEERS+LIMITED;GBR
00000586125760;DVRG INTERNATIONAL ICT SERVICES HOLDING B.V.;DVRG+INTERNATIONAL+ICT+SERVICES+HOLDING+B.V.;NLD
00000256028747;ALMAS PELLI S.A.S. DI MASSARO ALESSANDRO E C.;ALMAS+PELLI+S.A.S.+DI+MASSARO+ALESSANDRO+E+C.;ITA
00000270420872;Q.C.M. quality control management AG;Q.C.M.+quality+control+management+AG;CHE
00000209826154;VESTAS BLADES ITALIA SRL - UNIPERSONALE -;VESTAS+BLADES+ITALIA+SRL+-+UNIPERSONALE+-;ITA
00000520666657;P SERASSIS SALES AND DISTRIBUTION (PTY) LTD;P+SERASSIS+SALES+AND+DISTRIBUTION+(PTY)+LTD;ZAF
00001581749161;NEW CENTURY GAMES SOCIETE EN LIQUIDATION;NEW+CENTURY+GAMES+SOCIETE+EN+LIQUIDATION;FRA
00001521260870;CIE ALIMENT RESTAUR TRAIT EVENEM RECEPT;CIE+ALIMENT+RESTAUR+TRAIT+EVENEM+RECEPT;FRA
00001678223652;SIVOM EQUIP PUB COMMUNS GRAS LARNAS;SIVOM+EQUIP+PUB+COMMUNS+GRAS+LARNAS;FRA
00001405196755;SOCIETE CIVILE IMMOBILIERE GARAGE ACHARD;SOCIETE+CIVILE+IMMOBILIERE+GARAGE+ACHARD;FRA
00001027991753;A.W. RAIL AND CIVIL ENGINEERING LIMITED;A.W.+RAIL+AND+CIVIL+ENGINEERING+LIMITED;GBR
00005369772675;STO DANMARK FILIAL AF STO SCANDINAVIA AB SVERIGE (BRANCH OF 565 35603);STO+DANMARK+FILIAL+AF+STO+SCANDINAVIA+AB+SVERIGE+(BRANCH+OF+565+35603);DNK
00000168392381;ACP MARSIN MATERIEL ET FOURNITURES POUR FLEURISTES SARL;ACP+MARSIN+MATERIEL+ET+FOURNITURES+POUR+FLEURISTES+SARL;FRA
00001077285974;COVALENT LABORATORIES PRIVATE LIMITED;COVALENT+LABORATORIES+PRIVATE+LIMITED;IND
00001061165138;NUEZ MOSCADA ALIMENTOS PREPARADOS SL;NUEZ+MOSCADA+ALIMENTOS+PREPARADOS+SL;ESP
00000520670547;P A PURCHASING AND DISTRIBUTION COMPANY;P+A+PURCHASING+AND+DISTRIBUTION+COMPANY;ZAF
00001079720970;RISHAV INTERNATIONAL JAIN RAJEEV;RISHAV+INTERNATIONAL+JAIN+RAJEEV;IND
